data,pedido_id,cliente,cidade,estado,regiao,produto,categoria,vendedor,canal_venda,quantidade,preco_unitario,custo_unitario,status_pagamento
2025-09-22,PED-01055,Cliente 065,Belo Horizonte,MG,Sudeste,Teclado Mecânico,Acessórios,Fernanda Alves,Loja física,4,358.1,221.82,Cancelado
2025-05-14,PED-01056,Cliente 048,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Ana Lima,Loja física,6,253.14,145.48,Pendente
2025-03-20,PED-01057,Cliente 013,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Lucas Martins,E-commerce,2,4000.53,3223.35,Pago
2025-04-06,PED-01058,Cliente 100,Brasília,DF,Centro-Oeste,Monitor 27,Eletrônicos,Fernanda Alves,E-commerce,4,1422.45,1037.61,Pago
2026-01-30,PED-01059,Cliente 043,Brasília,DF,Centro-Oeste,Cadeira Office,Móveis,Bruno Costa,Loja física,1,953.19,630.57,Pago
2025-02-26,PED-01060,Cliente 073,Porto Alegre,RS,Sul,Smartphone X,Eletrônicos,Carla Souza,WhatsApp,2,3778.06,2646.55,Pago
2026-03-09,PED-01061,Cliente 252,Salvador,BA,Nordeste,Mesa Gamer,Móveis,Ana Lima,Marketplace,7,1209.2,849.66,Pago
2025-04-18,PED-01062,Cliente 231,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Bruno Costa,E-commerce,7,145.71,90.9,Cancelado
2025-10-18,PED-01063,Cliente 176,Porto Alegre,RS,Sul,Suporte Notebook,Acessórios,Carla Souza,Marketplace,1,169.52,88.06,Pago
2025-03-23,PED-01064,Cliente 099,Goiânia,GO,Centro-Oeste,Webcam Full HD,Acessórios,Fernanda Alves,Loja física,5,263.53,143.78,Pago
2025-04-21,PED-01065,Cliente 168,Recife,PE,Nordeste,Mesa Gamer,Móveis,Bruno Costa,E-commerce,4,1210.43,826.4,Pago
2025-05-18,PED-01066,Cliente 179,Curitiba,PR,Sul,Cadeira Office,Móveis,Lucas Martins,Representante,4,1004.69,623.04,Pago
2025-08-12,PED-01067,Cliente 089,Belo Horizonte,MG,Sudeste,Webcam Full HD,Acessórios,Bruno Costa,WhatsApp,4,260.88,137.38,Pendente
2025-06-09,PED-01068,Cliente 229,Salvador,BA,Nordeste,Teclado Mecânico,Acessórios,Diego Rocha,Representante,8,325.93,222.55,Pendente
2025-02-25,PED-01069,Cliente 291,Belo Horizonte,MG,Sudeste,Impressora Laser,Eletrônicos,Carla Souza,WhatsApp,7,1120.13,826.9,Pago
2025-03-27,PED-01070,Cliente 151,Florianópolis,SC,Sul,Notebook Pro 14,Eletrônicos,Fernanda Alves,Representante,5,3761.95,3017.21,Pago
2026-02-19,PED-01071,Cliente 126,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Ana Lima,E-commerce,3,1179.55,798.62,Pago
2025-03-04,PED-01072,Cliente 110,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Diego Rocha,Representante,1,4016.72,3313.47,Pendente
2025-02-03,PED-01073,Cliente 053,São Paulo,SP,Sudeste,Headset Premium,Acessórios,Fernanda Alves,WhatsApp,4,490.33,300.75,Cancelado
2025-02-08,PED-01074,Cliente 163,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Carla Souza,E-commerce,7,969.92,825.47,Pago
2025-01-24,PED-01075,Cliente 232,Belo Horizonte,MG,Sudeste,Cadeira Office,Móveis,Bruno Costa,Representante,2,972.83,617.39,Pendente
2025-01-11,PED-01076,Cliente 146,Natal,RN,Nordeste,Cadeira Office,Móveis,Bruno Costa,Marketplace,1,802.76,627.5,Pendente
2025-01-21,PED-01077,Cliente 241,Brasília,DF,Centro-Oeste,Mesa Gamer,Móveis,Ana Lima,Marketplace,1,1290.41,790.17,Pago
2025-07-24,PED-01078,Cliente 314,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Ana Lima,Marketplace,6,100.96,70.09,Pago
2026-03-11,PED-01079,Cliente 015,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Bruno Costa,Loja física,6,166.81,83.75,Pago
2026-03-18,PED-01080,Cliente 088,Goiânia,GO,Centro-Oeste,Armário Escritório,Móveis,Ana Lima,E-commerce,7,871.25,572.05,Pendente
2025-01-03,PED-01081,Cliente 057,Natal,RN,Nordeste,Armário Escritório,Móveis,Ana Lima,WhatsApp,5,841.73,543.36,Pendente
2026-02-10,PED-01082,Cliente 299,São Paulo,SP,Sudeste,Headset Premium,Acessórios,Diego Rocha,Loja física,3,476.59,298.15,Pendente
2026-03-31,PED-01083,Cliente 268,Brasília,DF,Centro-Oeste,Headset Premium,Acessórios,Fernanda Alves,E-commerce,8,498.72,291.97,Pago
2025-06-14,PED-01084,Cliente 136,Curitiba,PR,Sul,Armário Escritório,Móveis,Carla Souza,Loja física,4,865.91,573.43,Pago
2025-12-04,PED-01085,Cliente 039,Goiânia,GO,Centro-Oeste,Suporte Notebook,Acessórios,Diego Rocha,Loja física,4,157.0,88.72,Pago
2026-02-24,PED-01086,Cliente 175,Salvador,BA,Nordeste,Headset Premium,Acessórios,Bruno Costa,Representante,8,507.72,287.43,Pago
2026-01-25,PED-01087,Cliente 259,Goiânia,GO,Centro-Oeste,Cadeira Office,Móveis,Ana Lima,E-commerce,8,962.24,616.1,Pago
2026-03-21,PED-01088,Cliente 097,Florianópolis,SC,Sul,Impressora Laser,Eletrônicos,Ana Lima,WhatsApp,4,992.29,815.48,Pendente
2025-11-28,PED-01089,Cliente 057,Fortaleza,CE,Nordeste,Mouse Sem Fio,Acessórios,Bruno Costa,Loja física,8,125.93,64.39,Pago
2025-09-01,PED-01090,Cliente 136,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Ana Lima,Representante,8,142.55,86.48,Pago
2025-07-23,PED-01091,Cliente 226,Belo Horizonte,MG,Sudeste,Webcam Full HD,Acessórios,Carla Souza,WhatsApp,6,252.14,145.79,Cancelado
2025-08-05,PED-01092,Cliente 091,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Fernanda Alves,WhatsApp,4,1321.91,1003.81,Pago
2025-02-25,PED-01093,Cliente 113,Natal,RN,Nordeste,Suporte Notebook,Acessórios,Ana Lima,Loja física,4,167.92,87.83,Pago
2025-02-03,PED-01094,Cliente 318,Recife,PE,Nordeste,Webcam Full HD,Acessórios,Lucas Martins,Marketplace,5,252.0,137.36,Cancelado
2026-02-26,PED-01095,Cliente 088,São Paulo,SP,Sudeste,Armário Escritório,Móveis,Bruno Costa,WhatsApp,8,863.89,565.73,Pago
2026-01-11,PED-01096,Cliente 157,Recife,PE,Nordeste,Notebook Pro 14,Eletrônicos,Lucas Martins,E-commerce,3,3487.97,3239.37,Pago
2025-04-06,PED-01097,Cliente 243,Curitiba,PR,Sul,Mesa Gamer,Móveis,Diego Rocha,WhatsApp,3,1202.6,850.97,Pago
2025-03-29,PED-01098,Cliente 299,Natal,RN,Nordeste,Suporte Notebook,Acessórios,Ana Lima,Marketplace,6,142.44,86.87,Pago
2026-02-24,PED-01099,Cliente 269,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Fernanda Alves,E-commerce,5,4218.62,3271.36,Pago
2025-06-05,PED-01100,Cliente 180,Rio de Janeiro,RJ,Sudeste,Armário Escritório,Móveis,Fernanda Alves,WhatsApp,8,758.98,538.86,Pago
2025-01-07,PED-01101,Cliente 058,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Carla Souza,Representante,6,1097.37,768.1,Pago
2026-03-15,PED-01102,Cliente 255,Brasília,DF,Centro-Oeste,Monitor 27,Eletrônicos,Ana Lima,E-commerce,3,1357.69,1025.61,Pago
2025-07-04,PED-01103,Cliente 194,Goiânia,GO,Centro-Oeste,Monitor 27,Eletrônicos,Lucas Martins,Loja física,2,1486.03,1045.16,Cancelado
2025-10-06,PED-01104,Cliente 179,Florianópolis,SC,Sul,Smartphone X,Eletrônicos,Carla Souza,Marketplace,3,3484.69,2899.74,Pago
2025-06-08,PED-01105,Cliente 222,Natal,RN,Nordeste,Monitor 27,Eletrônicos,Diego Rocha,Representante,6,1532.38,1036.01,Pago
2025-02-26,PED-01106,Cliente 077,Curitiba,PR,Sul,Notebook Pro 14,Eletrônicos,Fernanda Alves,WhatsApp,3,3649.89,3233.53,Pago
2025-09-07,PED-01107,Cliente 233,Recife,PE,Nordeste,Cadeira Office,Móveis,Ana Lima,E-commerce,5,968.54,631.5,Pago
2025-09-08,PED-01108,Cliente 001,Natal,RN,Nordeste,Cadeira Office,Móveis,Ana Lima,WhatsApp,7,877.95,650.66,Pendente
2025-12-07,PED-01109,Cliente 074,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Lucas Martins,E-commerce,2,247.79,149.94,Pago
2025-04-23,PED-01110,Cliente 198,Curitiba,PR,Sul,Notebook Pro 14,Eletrônicos,Diego Rocha,Marketplace,6,4304.96,3040.47,Pago
2025-06-04,PED-01111,Cliente 166,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Fernanda Alves,E-commerce,3,1018.05,773.72,Pago
2025-08-02,PED-01112,Cliente 044,Salvador,BA,Nordeste,Webcam Full HD,Acessórios,Carla Souza,Representante,5,260.02,142.9,Pago
2025-07-12,PED-01113,Cliente 161,Recife,PE,Nordeste,Headset Premium,Acessórios,Fernanda Alves,WhatsApp,3,419.35,284.77,Pago
2025-07-30,PED-01114,Cliente 046,Natal,RN,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,Representante,1,3404.22,2852.63,Pendente
2025-09-20,PED-01115,Cliente 202,Fortaleza,CE,Nordeste,Mesa Gamer,Móveis,Bruno Costa,Marketplace,5,1283.76,806.52,Pendente
2025-08-24,PED-01116,Cliente 055,Recife,PE,Nordeste,Notebook Pro 14,Eletrônicos,Carla Souza,Representante,1,3869.26,3106.09,Pago
2025-12-20,PED-01117,Cliente 105,Natal,RN,Nordeste,Mesa Gamer,Móveis,Fernanda Alves,E-commerce,2,1270.26,850.36,Pago
2025-04-25,PED-01118,Cliente 160,Brasília,DF,Centro-Oeste,Suporte Notebook,Acessórios,Lucas Martins,Loja física,3,158.17,88.28,Pago
2025-02-28,PED-01119,Cliente 267,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Ana Lima,E-commerce,3,117.65,66.44,Pendente
2025-08-16,PED-01120,Cliente 208,Natal,RN,Nordeste,Headset Premium,Acessórios,Diego Rocha,E-commerce,2,485.06,297.53,Pendente
2025-05-14,PED-01121,Cliente 222,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,Loja física,8,1076.33,826.83,Cancelado
2025-05-04,PED-01122,Cliente 246,Florianópolis,SC,Sul,Teclado Mecânico,Acessórios,Carla Souza,WhatsApp,4,305.46,225.86,Pago
2025-07-08,PED-01123,Cliente 055,São Paulo,SP,Sudeste,Suporte Notebook,Acessórios,Diego Rocha,Marketplace,7,149.95,83.84,Pago
2025-08-23,PED-01124,Cliente 298,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Carla Souza,Loja física,7,122.94,69.44,Pendente
2025-08-16,PED-01125,Cliente 235,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Carla Souza,Loja física,3,3777.69,3128.99,Pendente
2025-04-18,PED-01126,Cliente 090,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Lucas Martins,E-commerce,7,1243.98,828.8,Pago
2025-08-24,PED-01127,Cliente 202,Fortaleza,CE,Nordeste,Armário Escritório,Móveis,Ana Lima,Marketplace,5,824.56,551.82,Cancelado
2025-04-03,PED-01128,Cliente 166,Goiânia,GO,Centro-Oeste,Impressora Laser,Eletrônicos,Fernanda Alves,Representante,5,1094.29,809.58,Pago
2025-02-04,PED-01129,Cliente 050,Natal,RN,Nordeste,Notebook Pro 14,Eletrônicos,Lucas Martins,Loja física,3,4114.51,3238.65,Pago
2026-01-25,PED-01130,Cliente 090,Goiânia,GO,Centro-Oeste,Monitor 27,Eletrônicos,Lucas Martins,Marketplace,4,1501.59,995.88,Pago
2025-02-01,PED-01131,Cliente 038,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Diego Rocha,WhatsApp,2,1122.72,828.73,Pago
2025-06-14,PED-01132,Cliente 069,Goiânia,GO,Centro-Oeste,Mouse Sem Fio,Acessórios,Lucas Martins,Representante,8,109.69,64.45,Pago
2025-08-13,PED-01133,Cliente 083,São Paulo,SP,Sudeste,Suporte Notebook,Acessórios,Diego Rocha,Representante,4,161.54,84.25,Pendente
2025-01-13,PED-01134,Cliente 018,Brasília,DF,Centro-Oeste,Suporte Notebook,Acessórios,Bruno Costa,Loja física,2,154.57,86.27,Pendente
2026-03-19,PED-01135,Cliente 098,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Bruno Costa,Representante,3,106.36,66.63,Pago
2025-11-13,PED-01136,Cliente 219,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Lucas Martins,Marketplace,2,231.47,144.56,Pago
2026-02-05,PED-01137,Cliente 256,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Bruno Costa,Loja física,2,265.24,140.9,Pago
2026-02-25,PED-01138,Cliente 035,São Paulo,SP,Sudeste,Cadeira Office,Móveis,Bruno Costa,WhatsApp,7,872.28,630.31,Pendente
2025-11-09,PED-01139,Cliente 280,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Lucas Martins,Loja física,7,264.75,150.23,Pago
2025-12-01,PED-01140,Cliente 134,Natal,RN,Nordeste,Notebook Pro 14,Eletrônicos,Bruno Costa,WhatsApp,6,3964.47,3027.25,Pago
2025-10-08,PED-01141,Cliente 253,Rio de Janeiro,RJ,Sudeste,Armário Escritório,Móveis,Ana Lima,Representante,1,886.46,565.56,Pago
2025-06-27,PED-01142,Cliente 067,Belo Horizonte,MG,Sudeste,Mouse Sem Fio,Acessórios,Carla Souza,Loja física,2,98.98,66.6,Pago
2025-11-29,PED-01143,Cliente 117,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Ana Lima,Loja física,8,1143.13,834.24,Pago
2025-10-01,PED-01144,Cliente 027,Belo Horizonte,MG,Sudeste,Impressora Laser,Eletrônicos,Diego Rocha,Marketplace,1,962.62,793.47,Pago
2025-10-09,PED-01145,Cliente 316,Recife,PE,Nordeste,Teclado Mecânico,Acessórios,Carla Souza,WhatsApp,8,342.78,213.78,Pago
2025-05-02,PED-01146,Cliente 212,Recife,PE,Nordeste,Monitor 27,Eletrônicos,Lucas Martins,Representante,1,1430.14,1057.42,Pago
2026-03-24,PED-01147,Cliente 030,Salvador,BA,Nordeste,Armário Escritório,Móveis,Bruno Costa,Marketplace,1,850.91,526.4,Pago
2025-11-05,PED-01148,Cliente 311,Salvador,BA,Nordeste,Suporte Notebook,Acessórios,Diego Rocha,Marketplace,5,164.12,88.59,Pago
2025-05-09,PED-01149,Cliente 113,Salvador,BA,Nordeste,Webcam Full HD,Acessórios,Diego Rocha,WhatsApp,8,252.15,147.82,Pago
2026-03-21,PED-01150,Cliente 278,Salvador,BA,Nordeste,Suporte Notebook,Acessórios,Fernanda Alves,Loja física,5,142.11,90.87,Cancelado
2025-11-15,PED-01151,Cliente 071,São Paulo,SP,Sudeste,Smartphone X,Eletrônicos,Fernanda Alves,E-commerce,2,3458.8,2783.23,Pago
2025-07-10,PED-01152,Cliente 226,Fortaleza,CE,Nordeste,Armário Escritório,Móveis,Lucas Martins,Marketplace,1,890.57,525.06,Pago
2025-05-19,PED-01153,Cliente 044,Porto Alegre,RS,Sul,Cadeira Office,Móveis,Ana Lima,WhatsApp,7,973.32,617.46,Pago
2026-03-18,PED-01154,Cliente 115,Belo Horizonte,MG,Sudeste,Headset Premium,Acessórios,Bruno Costa,Marketplace,8,479.44,284.88,Pago
2025-12-05,PED-01155,Cliente 312,Natal,RN,Nordeste,Cadeira Office,Móveis,Carla Souza,WhatsApp,6,1020.2,631.35,Pago
2025-06-24,PED-01156,Cliente 030,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Ana Lima,Representante,7,782.07,566.65,Cancelado
2025-05-28,PED-01157,Cliente 084,Curitiba,PR,Sul,Webcam Full HD,Acessórios,Diego Rocha,Marketplace,7,255.54,150.04,Pago
2025-01-08,PED-01158,Cliente 128,Brasília,DF,Centro-Oeste,Cadeira Office,Móveis,Fernanda Alves,WhatsApp,5,973.88,618.18,Pendente
2025-05-21,PED-01159,Cliente 064,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Carla Souza,Representante,5,1282.6,838.95,Pago
2025-08-16,PED-01160,Cliente 239,Natal,RN,Nordeste,Smartphone X,Eletrônicos,Ana Lima,WhatsApp,8,3628.87,2869.76,Pago
2025-07-29,PED-01161,Cliente 313,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Fernanda Alves,WhatsApp,2,4210.76,3157.19,Pago
2026-01-28,PED-01162,Cliente 117,São Paulo,SP,Sudeste,Cadeira Office,Móveis,Lucas Martins,E-commerce,8,955.2,633.16,Pago
2025-04-30,PED-01163,Cliente 260,Brasília,DF,Centro-Oeste,Mouse Sem Fio,Acessórios,Diego Rocha,Representante,1,119.01,67.01,Pago
2025-02-01,PED-01164,Cliente 181,São Paulo,SP,Sudeste,Armário Escritório,Móveis,Fernanda Alves,Loja física,5,887.45,544.57,Pago
2025-09-17,PED-01165,Cliente 105,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Carla Souza,Representante,2,3482.0,2863.34,Pago
2025-02-06,PED-01166,Cliente 013,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Carla Souza,Representante,5,166.21,85.58,Pago
2025-11-30,PED-01167,Cliente 083,Curitiba,PR,Sul,Mesa Gamer,Móveis,Carla Souza,Loja física,5,1236.36,779.34,Pendente
2025-01-14,PED-01168,Cliente 262,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Lucas Martins,Representante,4,114.63,68.15,Pago
2025-07-13,PED-01169,Cliente 041,Natal,RN,Nordeste,Impressora Laser,Eletrônicos,Ana Lima,E-commerce,3,1006.37,842.21,Cancelado
2025-10-08,PED-01170,Cliente 311,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Diego Rocha,Representante,2,880.47,542.63,Pago
2026-03-05,PED-01171,Cliente 125,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Carla Souza,E-commerce,4,1017.65,820.79,Pago
2025-12-21,PED-01172,Cliente 041,Curitiba,PR,Sul,Monitor 27,Eletrônicos,Carla Souza,Representante,7,1348.09,1049.2,Cancelado
2025-09-05,PED-01173,Cliente 118,Salvador,BA,Nordeste,Impressora Laser,Eletrônicos,Fernanda Alves,E-commerce,8,1042.05,777.62,Pago
2025-12-12,PED-01174,Cliente 147,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Carla Souza,WhatsApp,3,1015.53,791.65,Pendente
2025-03-17,PED-01175,Cliente 233,Curitiba,PR,Sul,Impressora Laser,Eletrônicos,Ana Lima,E-commerce,4,1069.29,779.2,Pendente
2025-12-31,PED-01176,Cliente 018,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Diego Rocha,Loja física,2,3704.42,2913.01,Pago
2025-09-21,PED-01177,Cliente 066,Belo Horizonte,MG,Sudeste,Webcam Full HD,Acessórios,Diego Rocha,Representante,7,235.41,140.32,Pago
2026-02-27,PED-01178,Cliente 038,Porto Alegre,RS,Sul,Mesa Gamer,Móveis,Lucas Martins,WhatsApp,2,1318.74,845.44,Cancelado
2025-08-19,PED-01179,Cliente 069,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Lucas Martins,E-commerce,5,763.44,558.82,Pendente
2025-02-12,PED-01180,Cliente 195,Natal,RN,Nordeste,Teclado Mecânico,Acessórios,Carla Souza,Marketplace,6,290.86,220.39,Pago
2026-01-31,PED-01181,Cliente 175,Salvador,BA,Nordeste,Mouse Sem Fio,Acessórios,Ana Lima,Representante,5,103.2,66.81,Pendente
2026-03-09,PED-01182,Cliente 164,São Paulo,SP,Sudeste,Headset Premium,Acessórios,Bruno Costa,E-commerce,6,425.21,300.71,Cancelado
2025-04-18,PED-01183,Cliente 051,Florianópolis,SC,Sul,Headset Premium,Acessórios,Carla Souza,WhatsApp,5,440.23,280.47,Pago
2025-08-13,PED-01184,Cliente 311,Fortaleza,CE,Nordeste,Monitor 27,Eletrônicos,Ana Lima,E-commerce,5,1414.2,965.8,Pago
2025-10-10,PED-01185,Cliente 277,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Fernanda Alves,E-commerce,1,249.77,148.62,Pago
2025-07-09,PED-01186,Cliente 267,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Bruno Costa,Marketplace,7,1219.55,962.42,Cancelado
2026-03-09,PED-01187,Cliente 135,Curitiba,PR,Sul,Mouse Sem Fio,Acessórios,Ana Lima,E-commerce,7,108.05,68.28,Pago
2025-07-01,PED-01188,Cliente 168,Goiânia,GO,Centro-Oeste,Mouse Sem Fio,Acessórios,Bruno Costa,Representante,4,119.22,66.29,Cancelado
2025-09-20,PED-01189,Cliente 222,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Ana Lima,Representante,6,158.68,90.32,Cancelado
2026-03-05,PED-01190,Cliente 071,Natal,RN,Nordeste,Suporte Notebook,Acessórios,Fernanda Alves,Marketplace,1,162.53,84.51,Pago
2025-05-16,PED-01191,Cliente 255,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Carla Souza,E-commerce,8,3527.49,2879.13,Pendente
2026-03-15,PED-01192,Cliente 223,Goiânia,GO,Centro-Oeste,Armário Escritório,Móveis,Ana Lima,Marketplace,4,883.72,536.19,Pago
2025-01-20,PED-01193,Cliente 299,Goiânia,GO,Centro-Oeste,Headset Premium,Acessórios,Bruno Costa,WhatsApp,5,444.71,291.83,Pago
2026-03-26,PED-01194,Cliente 251,Salvador,BA,Nordeste,Cadeira Office,Móveis,Lucas Martins,Marketplace,5,849.48,628.16,Pago
2025-02-19,PED-01195,Cliente 229,Recife,PE,Nordeste,Monitor 27,Eletrônicos,Carla Souza,E-commerce,5,1339.25,963.09,Pago
2025-06-13,PED-01196,Cliente 066,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Diego Rocha,Marketplace,6,146.9,88.88,Pago
2025-05-29,PED-01197,Cliente 032,Florianópolis,SC,Sul,Cadeira Office,Móveis,Fernanda Alves,WhatsApp,4,869.79,613.01,Pago
2026-02-19,PED-01198,Cliente 028,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Carla Souza,Marketplace,7,3532.24,2719.93,Pago
2025-06-07,PED-01199,Cliente 275,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Bruno Costa,Loja física,4,3797.24,2801.15,Pago
2025-03-08,PED-01200,Cliente 195,Florianópolis,SC,Sul,Impressora Laser,Eletrônicos,Ana Lima,WhatsApp,1,1156.35,822.4,Pendente
